c DIMACS syntax for problem in file: dat_files/blocks.dat
c 
c Reading file and encoding problem took: 0.123226 [s] 
c 
p cnf 	 304 	 18879 
1 0
2 0
3 0
4 0
-5 0
-6 0
-7 0
-8 0
-9 0
-10 0
-11 0
-12 0
-13 0
-14 0
-15 0
-16 0
-17 0
-18 0
-19 0
-20 0
301 0
302 0
303 0
304 0
-159 -219 119 0
-259 -219 0
-259 219 0
-59 -20 120 0
-59 -120 20 0
-159 -120 220 0
-159 -220 120 0
-259 -220 0
-259 220 0
-60 -1 101 0
-60 -101 1 0
-160 -101 201 0
-160 -201 101 0
-260 -201 0
-260 201 0
-60 -3 103 0
-60 -103 3 0
-160 -103 203 0
-160 -203 103 0
-260 -203 0
-260 203 0
-60 -4 104 0
-60 -104 4 0
-160 -104 204 0
-160 -204 104 0
-260 -204 0
-260 204 0
-60 -5 105 0
-60 -105 5 0
-160 -105 205 0
-160 -205 105 0
-260 -205 301 0
-260 -301 205 0
-60 -6 106 0
-60 -106 6 0
-160 -106 206 0
-160 -206 106 0
-260 -206 302 0
-260 -302 206 0
-60 -7 107 0
-60 -107 7 0
-160 -107 207 0
-160 -207 107 0
-260 -207 303 0
-260 -303 207 0
-60 -9 109 0
-60 -109 9 0
-160 -109 209 0
-160 -209 109 0
-260 -209 0
-260 209 0
-60 -11 111 0
-60 -111 11 0
-160 -111 211 0
-160 -211 111 0
-260 -211 0
-260 211 0
-60 -12 112 0
-60 -112 12 0
-160 -112 212 0
-160 -212 112 0
-260 -212 0
-260 212 0
-60 -13 113 0
-60 -113 13 0
-160 -113 213 0
-160 -213 113 0
-260 -213 0
-260 213 0
-60 -15 115 0
-60 -115 15 0
-160 -115 215 0
-160 -215 115 0
-260 -215 0
-260 215 0
-60 -16 116 0
-60 -116 16 0
-160 -116 216 0
-160 -216 116 0
-260 -216 0
-260 216 0
-60 -17 117 0
-60 -117 17 0
-160 -117 217 0
-160 -217 117 0
-260 -217 0
-260 217 0
-60 -18 118 0
-60 -118 18 0
-160 -118 218 0
-160 -218 118 0
-260 -218 0
-260 218 0
-60 -19 119 0
-60 -119 19 0
-160 -119 219 0
-160 -219 119 0
-260 -219 0
-260 219 0
-60 -20 120 0
-60 -120 20 0
-160 -120 220 0
-160 -220 120 0
-260 -220 0
-260 220 0
-61 -1 101 0
-61 -101 1 0
-161 -101 201 0
-161 -201 101 0
-261 -201 0
-261 201 0
-61 -2 102 0
-61 -102 2 0
-161 -102 202 0
-161 -202 102 0
-261 -202 0
-261 202 0
-61 -3 103 0
-61 -103 3 0
-161 -103 203 0
-161 -203 103 0
-261 -203 0
-261 203 0
-61 -4 104 0
-61 -104 4 0
-161 -104 204 0
-161 -204 104 0
-261 -204 0
-261 204 0
-61 -5 105 0
-61 -105 5 0
-161 -105 205 0
-161 -205 105 0
-261 -205 301 0
-261 -301 205 0
-61 -6 106 0
-61 -106 6 0
-161 -106 206 0
-161 -206 106 0
-261 -206 302 0
-261 -302 206 0
-61 -7 107 0
-61 -107 7 0
-161 -107 207 0
-161 -207 107 0
-261 -207 303 0
-261 -303 207 0
-61 -8 108 0
-61 -108 8 0
-161 -108 208 0
-161 -208 108 0
-261 -208 304 0
-261 -304 208 0
-61 -9 109 0
-61 -109 9 0
-161 -109 209 0
-161 -209 109 0
-261 -209 0
-261 209 0
-61 -11 111 0
-61 -111 11 0
-161 -111 211 0
-161 -211 111 0
-261 -211 0
-261 211 0
-61 -12 112 0
-61 -112 12 0
-161 -112 212 0
-161 -212 112 0
-261 -212 0
-261 212 0
-61 -13 113 0
-61 -113 13 0
-161 -113 213 0
-161 -213 113 0
-261 -213 0
-261 213 0
-61 -15 115 0
-61 -115 15 0
-161 -115 215 0
-161 -215 115 0
-261 -215 0
-261 215 0
-61 -16 116 0
-61 -116 16 0
-161 -116 216 0
-161 -216 116 0
-261 -216 0
-261 216 0
-61 -17 117 0
-61 -117 17 0
-161 -117 217 0
-161 -217 117 0
-261 -217 0
-261 217 0
-61 -18 118 0
-61 -118 18 0
-161 -118 218 0
-161 -218 118 0
-261 -218 0
-261 218 0
-61 -19 119 0
-61 -119 19 0
-161 -119 219 0
-161 -219 119 0
-261 -219 0
-261 219 0
-61 -20 120 0
-61 -120 20 0
-161 -120 220 0
-161 -220 120 0
-261 -220 0
-261 220 0
-62 -1 101 0
-62 -101 1 0
-162 -101 201 0
-162 -201 101 0
-262 -201 0
-262 201 0
-62 -2 102 0
-62 -102 2 0
-162 -102 202 0
-162 -202 102 0
-262 -202 0
-262 202 0
-62 -3 103 0
-62 -103 3 0
-162 -103 203 0
-162 -203 103 0
-262 -203 0
-262 203 0
-62 -4 104 0
-62 -104 4 0
-162 -104 204 0
-162 -204 104 0
-262 -204 0
-262 204 0
-62 -5 105 0
-62 -105 5 0
-162 -105 205 0
-162 -205 105 0
-262 -205 301 0
-262 -301 205 0
-62 -6 106 0
-62 -106 6 0
-162 -106 206 0
-162 -206 106 0
-262 -206 302 0
-262 -302 206 0
-62 -7 107 0
-62 -107 7 0
-162 -107 207 0
-162 -207 107 0
-262 -207 303 0
-262 -303 207 0
-62 -9 109 0
-62 -109 9 0
-162 -109 209 0
-162 -209 109 0
-262 -209 0
-262 209 0
-62 -10 110 0
-62 -110 10 0
-162 -110 210 0
-162 -210 110 0
-262 -210 0
-262 210 0
-62 -11 111 0
-62 -111 11 0
-162 -111 211 0
-162 -211 111 0
-262 -211 0
-262 211 0
-62 -12 112 0
-62 -112 12 0
-162 -112 212 0
-162 -212 112 0
-262 -212 0
-262 212 0
-62 -13 113 0
-62 -113 13 0
-162 -113 213 0
-162 -213 113 0
-262 -213 0
-262 213 0
-62 -14 114 0
-62 -114 14 0
-162 -114 214 0
-162 -214 114 0
-262 -214 0
-262 214 0
-62 -15 115 0
-62 -115 15 0
-162 -115 215 0
-162 -215 115 0
-262 -215 0
-262 215 0
-62 -17 117 0
-62 -117 17 0
-162 -117 217 0
-162 -217 117 0
-262 -217 0
-262 217 0
-62 -18 118 0
-62 -118 18 0
-162 -118 218 0
-162 -218 118 0
-262 -218 0
-262 218 0
-62 -19 119 0
-62 -119 19 0
-162 -119 219 0
-162 -219 119 0
-262 -219 0
-262 219 0
-62 -20 120 0
-62 -120 20 0
-162 -120 220 0
-162 -220 120 0
-262 -220 0
-262 220 0
-63 -1 101 0
-63 -101 1 0
-163 -101 201 0
-163 -201 101 0
-263 -201 0
-263 201 0
-63 -3 103 0
-63 -103 3 0
-163 -103 203 0
-163 -203 103 0
-263 -203 0
-263 203 0
-63 -4 104 0
-63 -104 4 0
-163 -104 204 0
-163 -204 104 0
-263 -204 0
-263 204 0
-63 -5 105 0
-63 -105 5 0
-163 -105 205 0
-163 -205 105 0
-263 -205 301 0
-263 -301 205 0
-63 -6 106 0
-63 -106 6 0
-163 -106 206 0
-163 -206 106 0
-263 -206 302 0
-263 -302 206 0
-63 -7 107 0
-63 -107 7 0
-163 -107 207 0
-163 -207 107 0
-263 -207 303 0
-263 -303 207 0
-63 -9 109 0
-63 -109 9 0
-163 -109 209 0
-163 -209 109 0
-263 -209 0
-263 209 0
-63 -11 111 0
-63 -111 11 0
-163 -111 211 0
-163 -211 111 0
-263 -211 0
-263 211 0
-63 -12 112 0
-63 -112 12 0
-163 -112 212 0
-163 -212 112 0
-263 -212 0
-263 212 0
-63 -13 113 0
-63 -113 13 0
-163 -113 213 0
-163 -213 113 0
-263 -213 0
-263 213 0
-63 -15 115 0
-63 -115 15 0
-163 -115 215 0
-163 -215 115 0
-263 -215 0
-263 215 0
-63 -16 116 0
-63 -116 16 0
-163 -116 216 0
-163 -216 116 0
-263 -216 0
-263 216 0
-63 -17 117 0
-63 -117 17 0
-163 -117 217 0
-163 -217 117 0
-263 -217 0
-263 217 0
-63 -18 118 0
-63 -118 18 0
-163 -118 218 0
-163 -218 118 0
-263 -218 0
-263 218 0
-63 -19 119 0
-63 -119 19 0
-163 -119 219 0
-163 -219 119 0
-263 -219 0
-263 219 0
-63 -20 120 0
-63 -120 20 0
-163 -120 220 0
-163 -220 120 0
-263 -220 0
-263 220 0
-64 -1 101 0
-64 -101 1 0
-164 -101 201 0
-164 -201 101 0
-264 -201 0
-264 201 0
-64 -2 102 0
-64 -102 2 0
-164 -102 202 0
-164 -202 102 0
-264 -202 0
-264 202 0
-64 -3 103 0
-64 -103 3 0
-164 -103 203 0
-164 -203 103 0
-264 -203 0
-264 203 0
-64 -4 104 0
-64 -104 4 0
-164 -104 204 0
-164 -204 104 0
-264 -204 0
-264 204 0
-64 -5 105 0
-64 -105 5 0
-164 -105 205 0
-164 -205 105 0
-264 -205 301 0
-264 -301 205 0
-64 -6 106 0
-64 -106 6 0
-164 -106 206 0
-164 -206 106 0
-264 -206 302 0
-264 -302 206 0
-64 -7 107 0
-64 -107 7 0
-164 -107 207 0
-164 -207 107 0
-264 -207 303 0
-264 -303 207 0
-64 -8 108 0
-64 -108 8 0
-164 -108 208 0
-164 -208 108 0
-264 -208 304 0
-264 -304 208 0
-64 -9 109 0
-64 -109 9 0
-164 -109 209 0
-164 -209 109 0
-264 -209 0
-264 209 0
-64 -11 111 0
-64 -111 11 0
-164 -111 211 0
-164 -211 111 0
-264 -211 0
-264 211 0
-64 -15 115 0
-64 -115 15 0
-164 -115 215 0
-164 -215 115 0
-264 -215 0
-264 215 0
-64 -16 116 0
-64 -116 16 0
-164 -116 216 0
-164 -216 116 0
-264 -216 0
-264 216 0
-64 -17 117 0
-64 -117 17 0
-164 -117 217 0
-164 -217 117 0
-264 -217 0
-264 217 0
-64 -18 118 0
-64 -118 18 0
-164 -118 218 0
-164 -218 118 0
-264 -218 0
-264 218 0
-64 -19 119 0
-64 -119 19 0
-164 -119 219 0
-164 -219 119 0
-264 -219 0
-264 219 0
-64 -20 120 0
-64 -120 20 0
-164 -120 220 0
-164 -220 120 0
-264 -220 0
-264 220 0
-65 -1 101 0
-65 -101 1 0
-165 -101 201 0
-165 -201 101 0
-265 -201 0
-265 201 0
-65 -2 102 0
-65 -102 2 0
-165 -102 202 0
-165 -202 102 0
-265 -202 0
-265 202 0
-65 -3 103 0
-65 -103 3 0
-165 -103 203 0
-165 -203 103 0
-265 -203 0
-265 203 0
-65 -4 104 0
-65 -104 4 0
-165 -104 204 0
-165 -204 104 0
-265 -204 0
-265 204 0
-65 -5 105 0
-65 -105 5 0
-165 -105 205 0
-165 -205 105 0
-265 -205 301 0
-265 -301 205 0
-65 -6 106 0
-65 -106 6 0
-165 -106 206 0
-165 -206 106 0
-265 -206 302 0
-265 -302 206 0
-65 -8 108 0
-65 -108 8 0
-165 -108 208 0
-165 -208 108 0
-265 -208 304 0
-265 -304 208 0
-65 -9 109 0
-65 -109 9 0
-165 -109 209 0
-165 -209 109 0
-265 -209 0
-265 209 0
-65 -10 110 0
-65 -110 10 0
-165 -110 210 0
-165 -210 110 0
-265 -210 0
-265 210 0
-65 -11 111 0
-65 -111 11 0
-165 -111 211 0
-165 -211 111 0
-265 -211 0
-265 211 0
-65 -13 113 0
-65 -113 13 0
-165 -113 213 0
-165 -213 113 0
-265 -213 0
-265 213 0
-65 -14 114 0
-65 -114 14 0
-165 -114 214 0
-165 -214 114 0
-265 -214 0
-265 214 0
-65 -15 115 0
-65 -115 15 0
-165 -115 215 0
-165 -215 115 0
-265 -215 0
-265 215 0
-65 -16 116 0
-65 -116 16 0
-165 -116 216 0
-165 -216 116 0
-265 -216 0
-265 216 0
-65 -17 117 0
-65 -117 17 0
-165 -117 217 0
-165 -217 117 0
-265 -217 0
-265 217 0
-65 -18 118 0
-65 -118 18 0
-165 -118 218 0
-165 -218 118 0
-265 -218 0
-265 218 0
-65 -19 119 0
-65 -119 19 0
-165 -119 219 0
-165 -219 119 0
-265 -219 0
-265 219 0
-65 -20 120 0
-65 -120 20 0
-165 -120 220 0
-165 -220 120 0
-265 -220 0
-265 220 0
-66 -1 101 0
-66 -101 1 0
-166 -101 201 0
-166 -201 101 0
-266 -201 0
-266 201 0
-66 -2 102 0
-66 -102 2 0
-166 -102 202 0
-166 -202 102 0
-266 -202 0
-266 202 0
-66 -3 103 0
-66 -103 3 0
-166 -103 203 0
-166 -203 103 0
-266 -203 0
-266 203 0
-66 -5 105 0
-66 -105 5 0
-166 -105 205 0
-166 -205 105 0
-266 -205 301 0
-266 -301 205 0
-66 -6 106 0
-66 -106 6 0
-166 -106 206 0
-166 -206 106 0
-266 -206 302 0
-266 -302 206 0
-66 -7 107 0
-66 -107 7 0
-166 -107 207 0
-166 -207 107 0
-266 -207 303 0
-266 -303 207 0
-66 -8 108 0
-66 -108 8 0
-166 -108 208 0
-166 -208 108 0
-266 -208 304 0
-266 -304 208 0
-66 -9 109 0
-66 -109 9 0
-166 -109 209 0
-166 -209 109 0
-266 -209 0
-266 209 0
-66 -10 110 0
-66 -110 10 0
-166 -110 210 0
-166 -210 110 0
-266 -210 0
-266 210 0
-66 -11 111 0
-66 -111 11 0
-166 -111 211 0
-166 -211 111 0
-266 -211 0
-266 211 0
-66 -13 113 0
-66 -113 13 0
-166 -113 213 0
-166 -213 113 0
-266 -213 0
-266 213 0
-66 -14 114 0
-66 -114 14 0
-166 -114 214 0
-166 -214 114 0
-266 -214 0
-266 214 0
-66 -15 115 0
-66 -115 15 0
-166 -115 215 0
-166 -215 115 0
-266 -215 0
-266 215 0
-66 -16 116 0
-66 -116 16 0
-166 -116 216 0
-166 -216 116 0
-266 -216 0
-266 216 0
-66 -19 119 0
-66 -119 19 0
-166 -119 219 0
-166 -219 119 0
-266 -219 0
-266 219 0
-66 -20 120 0
-66 -120 20 0
-166 -120 220 0
-166 -220 120 0
-266 -220 0
-266 220 0
-67 -1 101 0
-67 -101 1 0
-167 -101 201 0
-167 -201 101 0
-267 -201 0
-267 201 0
-67 -2 102 0
-67 -102 2 0
-167 -102 202 0
-167 -202 102 0
-267 -202 0
-267 202 0
-67 -4 104 0
-67 -104 4 0
-167 -104 204 0
-167 -204 104 0
-267 -204 0
-267 204 0
-67 -6 106 0
-67 -106 6 0
-167 -106 206 0
-167 -206 106 0
-267 -206 302 0
-267 -302 206 0
-67 -7 107 0
-67 -107 7 0
-167 -107 207 0
-167 -207 107 0
-267 -207 303 0
-267 -303 207 0
-67 -8 108 0
-67 -108 8 0
-167 -108 208 0
-167 -208 108 0
-267 -208 304 0
-267 -304 208 0
-67 -9 109 0
-67 -109 9 0
-167 -109 209 0
-167 -209 109 0
-267 -209 0
-267 209 0
-67 -11 111 0
-67 -111 11 0
-167 -111 211 0
-167 -211 111 0
-267 -211 0
-267 211 0
-67 -12 112 0
-67 -112 12 0
-167 -112 212 0
-167 -212 112 0
-267 -212 0
-267 212 0
-67 -13 113 0
-67 -113 13 0
-167 -113 213 0
-167 -213 113 0
-267 -213 0
-267 213 0
-67 -14 114 0
-67 -114 14 0
-167 -114 214 0
-167 -214 114 0
-267 -214 0
-267 214 0
-67 -15 115 0
-67 -115 15 0
-167 -115 215 0
-167 -215 115 0
-267 -215 0
-267 215 0
-67 -16 116 0
-67 -116 16 0
-167 -116 216 0
-167 -216 116 0
-267 -216 0
-267 216 0
-67 -17 117 0
-67 -117 17 0
-167 -117 217 0
-167 -217 117 0
-267 -217 0
-267 217 0
-67 -18 118 0
-67 -118 18 0
-167 -118 218 0
-167 -218 118 0
-267 -218 0
-267 218 0
-67 -19 119 0
-67 -119 19 0
-167 -119 219 0
-167 -219 119 0
-267 -219 0
-267 219 0
-67 -20 120 0
-67 -120 20 0
-167 -120 220 0
-167 -220 120 0
-267 -220 0
-267 220 0
-68 -1 101 0
-68 -101 1 0
-168 -101 201 0
-168 -201 101 0
-268 -201 0
-268 201 0
-68 -2 102 0
-68 -102 2 0
-168 -102 202 0
-168 -202 102 0
-268 -202 0
-268 202 0
-68 -5 105 0
-68 -105 5 0
-168 -105 205 0
-168 -205 105 0
-268 -205 301 0
-268 -301 205 0
-68 -6 106 0
-68 -106 6 0
-168 -106 206 0
-168 -206 106 0
-268 -206 302 0
-268 -302 206 0
-68 -7 107 0
-68 -107 7 0
-168 -107 207 0
-168 -207 107 0
-268 -207 303 0
-268 -303 207 0
-68 -8 108 0
-68 -108 8 0
-168 -108 208 0
-168 -208 108 0
-268 -208 304 0
-268 -304 208 0
-68 -9 109 0
-68 -109 9 0
-168 -109 209 0
-168 -209 109 0
-268 -209 0
-268 209 0
-68 -10 110 0
-68 -110 10 0
-168 -110 210 0
-168 -210 110 0
-268 -210 0
-268 210 0
-68 -11 111 0
-68 -111 11 0
-168 -111 211 0
-168 -211 111 0
-268 -211 0
-268 211 0
-68 -12 112 0
-68 -112 12 0
-168 -112 212 0
-168 -212 112 0
-268 -212 0
-268 212 0
-68 -13 113 0
-68 -113 13 0
-168 -113 213 0
-168 -213 113 0
-268 -213 0
-268 213 0
-68 -14 114 0
-68 -114 14 0
-168 -114 214 0
-168 -214 114 0
-268 -214 0
-268 214 0
-68 -16 116 0
-68 -116 16 0
-168 -116 216 0
-168 -216 116 0
-268 -216 0
-268 216 0
-68 -17 117 0
-68 -117 17 0
-168 -117 217 0
-168 -217 117 0
-268 -217 0
-268 217 0
-68 -18 118 0
-68 -118 18 0
-168 -118 218 0
-168 -218 118 0
-268 -218 0
-268 218 0
-68 -19 119 0
-68 -119 19 0
-168 -119 219 0
-168 -219 119 0
-268 -219 0
-268 219 0
-68 -20 120 0
-68 -120 20 0
-168 -120 220 0
-168 -220 120 0
-268 -220 0
-268 220 0
-69 -1 101 0
-69 -101 1 0
-169 -101 201 0
-169 -201 101 0
-269 -201 0
-269 201 0
-69 -2 102 0
-69 -102 2 0
-169 -102 202 0
-169 -202 102 0
-269 -202 0
-269 202 0
-69 -3 103 0
-69 -103 3 0
-169 -103 203 0
-169 -203 103 0
-269 -203 0
-269 203 0
-69 -4 104 0
-69 -104 4 0
-169 -104 204 0
-169 -204 104 0
-269 -204 0
-269 204 0
-69 -6 106 0
-69 -106 6 0
-169 -106 206 0
-169 -206 106 0
-269 -206 302 0
-269 -302 206 0
-69 -7 107 0
-69 -107 7 0
-169 -107 207 0
-169 -207 107 0
-269 -207 303 0
-269 -303 207 0
-69 -9 109 0
-69 -109 9 0
-169 -109 209 0
-169 -209 109 0
-269 -209 0
-269 209 0
-69 -11 111 0
-69 -111 11 0
-169 -111 211 0
-169 -211 111 0
-269 -211 0
-269 211 0
-69 -12 112 0
-69 -112 12 0
-169 -112 212 0
-169 -212 112 0
-269 -212 0
-269 212 0
-69 -13 113 0
-69 -113 13 0
-169 -113 213 0
-169 -213 113 0
-269 -213 0
-269 213 0
-69 -14 114 0
-69 -114 14 0
-169 -114 214 0
-169 -214 114 0
-269 -214 0
-269 214 0
-69 -15 115 0
-69 -115 15 0
-169 -115 215 0
-169 -215 115 0
-269 -215 0
-269 215 0
-69 -17 117 0
-69 -117 17 0
-169 -117 217 0
-169 -217 117 0
-269 -217 0
-269 217 0
-69 -18 118 0
-69 -118 18 0
-169 -118 218 0
-169 -218 118 0
-269 -218 0
-269 218 0
-69 -19 119 0
-69 -119 19 0
-169 -119 219 0
-169 -219 119 0
-269 -219 0
-269 219 0
-69 -20 120 0
-69 -120 20 0
-169 -120 220 0
-169 -220 120 0
-269 -220 0
-269 220 0
-70 -1 101 0
-70 -101 1 0
-170 -101 201 0
-170 -201 101 0
-270 -201 0
-270 201 0
-70 -2 102 0
-70 -102 2 0
-170 -102 202 0
-170 -202 102 0
-270 -202 0
-270 202 0
-70 -3 103 0
-70 -103 3 0
-170 -103 203 0
-170 -203 103 0
-270 -203 0
-270 203 0
-70 -5 105 0
-70 -105 5 0
-170 -105 205 0
-170 -205 105 0
-270 -205 301 0
-270 -301 205 0
-70 -7 107 0
-70 -107 7 0
-170 -107 207 0
-170 -207 107 0
-270 -207 303 0
-270 -303 207 0
-70 -8 108 0
-70 -108 8 0
-170 -108 208 0
-170 -208 108 0
-270 -208 304 0
-270 -304 208 0
-70 -9 109 0
-70 -109 9 0
-170 -109 209 0
-170 -209 109 0
-270 -209 0
-270 209 0
-70 -11 111 0
-70 -111 11 0
-170 -111 211 0
-170 -211 111 0
-270 -211 0
-270 211 0
-70 -12 112 0
-70 -112 12 0
-170 -112 212 0
-170 -212 112 0
-270 -212 0
-270 212 0
-70 -13 113 0
-70 -113 13 0
-170 -113 213 0
-170 -213 113 0
-270 -213 0
-270 213 0
-70 -15 115 0
-70 -115 15 0
-170 -115 215 0
-170 -215 115 0
-270 -215 0
-270 215 0
-70 -16 116 0
-70 -116 16 0
-170 -116 216 0
-170 -216 116 0
-270 -216 0
-270 216 0
-70 -17 117 0
-70 -117 17 0
-170 -117 217 0
-170 -217 117 0
-270 -217 0
-270 217 0
-70 -18 118 0
-70 -118 18 0
-170 -118 218 0
-170 -218 118 0
-270 -218 0
-270 218 0
-70 -19 119 0
-70 -119 19 0
-170 -119 219 0
-170 -219 119 0
-270 -219 0
-270 219 0
-70 -20 120 0
-70 -120 20 0
-170 -120 220 0
-170 -220 120 0
-270 -220 0
-270 220 0
-71 -1 101 0
-71 -101 1 0
-171 -101 201 0
-171 -201 101 0
-271 -201 0
-271 201 0
-71 -2 102 0
-71 -102 2 0
-171 -102 202 0
-171 -202 102 0
-271 -202 0
-271 202 0
-71 -3 103 0
-71 -103 3 0
-171 -103 203 0
-171 -203 103 0
-271 -203 0
-271 203 0
-71 -5 105 0
-71 -105 5 0
-171 -105 205 0
-171 -205 105 0
-271 -205 301 0
-271 -301 205 0
-71 -7 107 0
-71 -107 7 0
-171 -107 207 0
-171 -207 107 0
-271 -207 303 0
-271 -303 207 0
-71 -8 108 0
-71 -108 8 0
-171 -108 208 0
-171 -208 108 0
-271 -208 304 0
-271 -304 208 0
-71 -9 109 0
-71 -109 9 0
-171 -109 209 0
-171 -209 109 0
-271 -209 0
-271 209 0
-71 -10 110 0
-71 -110 10 0
-171 -110 210 0
-171 -210 110 0
-271 -210 0
-271 210 0
-71 -11 111 0
-71 -111 11 0
-171 -111 211 0
-171 -211 111 0
-271 -211 0
-271 211 0
-71 -14 114 0
-71 -114 14 0
-171 -114 214 0
-171 -214 114 0
-271 -214 0
-271 214 0
-71 -15 115 0
-71 -115 15 0
-171 -115 215 0
-171 -215 115 0
-271 -215 0
-271 215 0
-71 -16 116 0
-71 -116 16 0
-171 -116 216 0
-171 -216 116 0
-271 -216 0
-271 216 0
-71 -17 117 0
-71 -117 17 0
-171 -117 217 0
-171 -217 117 0
-271 -217 0
-271 217 0
-71 -18 118 0
-71 -118 18 0
-171 -118 218 0
-171 -218 118 0
-271 -218 0
-271 218 0
-71 -19 119 0
-71 -119 19 0
-171 -119 219 0
-171 -219 119 0
-271 -219 0
-271 219 0
-71 -20 120 0
-71 -120 20 0
-171 -120 220 0
-171 -220 120 0
-271 -220 0
-271 220 0
-72 -1 101 0
-72 -101 1 0
-172 -101 201 0
-172 -201 101 0
-272 -201 0
-272 201 0
-72 -2 102 0
-72 -102 2 0
-172 -102 202 0
-172 -202 102 0
-272 -202 0
-272 202 0
-72 -4 104 0
-72 -104 4 0
-172 -104 204 0
-172 -204 104 0
-272 -204 0
-272 204 0
-72 -5 105 0
-72 -105 5 0
-172 -105 205 0
-172 -205 105 0
-272 -205 301 0
-272 -301 205 0
-72 -6 106 0
-72 -106 6 0
-172 -106 206 0
-172 -206 106 0
-272 -206 302 0
-272 -302 206 0
-72 -7 107 0
-72 -107 7 0
-172 -107 207 0
-172 -207 107 0
-272 -207 303 0
-272 -303 207 0
-72 -8 108 0
-72 -108 8 0
-172 -108 208 0
-172 -208 108 0
-272 -208 304 0
-272 -304 208 0
-72 -9 109 0
-72 -109 9 0
-172 -109 209 0
-172 -209 109 0
-272 -209 0
-272 209 0
-72 -10 110 0
-72 -110 10 0
-172 -110 210 0
-172 -210 110 0
-272 -210 0
-272 210 0
-72 -11 111 0
-72 -111 11 0
-172 -111 211 0
-172 -211 111 0
-272 -211 0
-272 211 0
-72 -13 113 0
-72 -113 13 0
-172 -113 213 0
-172 -213 113 0
-272 -213 0
-272 213 0
-72 -14 114 0
-72 -114 14 0
-172 -114 214 0
-172 -214 114 0
-272 -214 0
-272 214 0
-72 -15 115 0
-72 -115 15 0
-172 -115 215 0
-172 -215 115 0
-272 -215 0
-272 215 0
-72 -16 116 0
-72 -116 16 0
-172 -116 216 0
-172 -216 116 0
-272 -216 0
-272 216 0
-72 -17 117 0
-72 -117 17 0
-172 -117 217 0
-172 -217 117 0
-272 -217 0
-272 217 0
-72 -18 118 0
-72 -118 18 0
-172 -118 218 0
-172 -218 118 0
-272 -218 0
-272 218 0
-72 -19 119 0
-72 -119 19 0
-172 -119 219 0
-172 -219 119 0
-272 -219 0
-272 219 0
-72 -20 120 0
-72 -120 20 0
-172 -120 220 0
-172 -220 120 0
-272 -220 0
-272 220 0
-73 -1 101 0
-73 -101 1 0
-173 -101 201 0
-173 -201 101 0
-273 -201 0
-273 201 0
-73 -2 102 0
-73 -102 2 0
-173 -102 202 0
-173 -202 102 0
-273 -202 0
-273 202 0
-73 -5 105 0
-73 -105 5 0
-173 -105 205 0
-173 -205 105 0
-273 -205 301 0
-273 -301 205 0
-73 -6 106 0
-73 -106 6 0
-173 -106 206 0
-173 -206 106 0
-273 -206 302 0
-273 -302 206 0
-73 -7 107 0
-73 -107 7 0
-173 -107 207 0
-173 -207 107 0
-273 -207 303 0
-273 -303 207 0
-73 -8 108 0
-73 -108 8 0
-173 -108 208 0
-173 -208 108 0
-273 -208 304 0
-273 -304 208 0
-73 -9 109 0
-73 -109 9 0
-173 -109 209 0
-173 -209 109 0
-273 -209 0
-273 209 0
-73 -10 110 0
-73 -110 10 0
-173 -110 210 0
-173 -210 110 0
-273 -210 0
-273 210 0
-73 -11 111 0
-73 -111 11 0
-173 -111 211 0
-173 -211 111 0
-273 -211 0
-273 211 0
-73 -13 113 0
-73 -113 13 0
-173 -113 213 0
-173 -213 113 0
-273 -213 0
-273 213 0
-73 -14 114 0
-73 -114 14 0
-173 -114 214 0
-173 -214 114 0
-273 -214 0
-273 214 0
-73 -16 116 0
-73 -116 16 0
-173 -116 216 0
-173 -216 116 0
-273 -216 0
-273 216 0
-73 -17 117 0
-73 -117 17 0
-173 -117 217 0
-173 -217 117 0
-273 -217 0
-273 217 0
-73 -18 118 0
-73 -118 18 0
-173 -118 218 0
-173 -218 118 0
-273 -218 0
-273 218 0
-73 -19 119 0
-73 -119 19 0
-173 -119 219 0
-173 -219 119 0
-273 -219 0
-273 219 0
-73 -20 120 0
-73 -120 20 0
-173 -120 220 0
-173 -220 120 0
-273 -220 0
-273 220 0
-74 -1 101 0
-74 -101 1 0
-174 -101 201 0
-174 -201 101 0
-274 -201 0
-274 201 0
-74 -2 102 0
-74 -102 2 0
-174 -102 202 0
-174 -202 102 0
-274 -202 0
-274 202 0
-74 -3 103 0
-74 -103 3 0
-174 -103 203 0
-174 -203 103 0
-274 -203 0
-274 203 0
-74 -4 104 0
-74 -104 4 0
-174 -104 204 0
-174 -204 104 0
-274 -204 0
-274 204 0
-74 -5 105 0
-74 -105 5 0
-174 -105 205 0
-174 -205 105 0
-274 -205 301 0
-274 -301 205 0
-74 -6 106 0
-74 -106 6 0
-174 -106 206 0
-174 -206 106 0
-274 -206 302 0
-274 -302 206 0
-74 -8 108 0
-74 -108 8 0
-174 -108 208 0
-174 -208 108 0
-274 -208 304 0
-274 -304 208 0
-74 -9 109 0
-74 -109 9 0
-174 -109 209 0
-174 -209 109 0
-274 -209 0
-274 209 0
-74 -10 110 0
-74 -110 10 0
-174 -110 210 0
-174 -210 110 0
-274 -210 0
-274 210 0
-74 -11 111 0
-74 -111 11 0
-174 -111 211 0
-174 -211 111 0
-274 -211 0
-274 211 0
-74 -13 113 0
-74 -113 13 0
-174 -113 213 0
-174 -213 113 0
-274 -213 0
-274 213 0
-74 -14 114 0
